"#","RatingOffice","ReferenceNumber","Yacht Name","Sail Number","Certificate GPH","Issue Date","Age","Class","Designer","Builder","aph","gph"
"35","EST","EST00001003","Laineilla","EST808","Club","30/11/2019","2000","SUN ODYSSEY 40.3",,"JEANNEAU","n/a","656.2"
"36","EST","EST00001002","SUGAR","EST774","Club","30/11/2019","2014","ITALIA 9.98 F",,,"n/a","624.8"
"37","EST","EST00001001","Christine","EST769","Club","30/11/2019","1978","HALLBERG RASSY 31",,"HALLBERG RASSY","n/a","760.9"
"38","EST","EST00001000","ATLANDI VÕLG X","EST765","Club","30/11/2019","1985","X-99",,"X-YACHTS","n/a","624.5"
"39","EST","EST00000999","FAR-O-ZON","EST750","Club","30/11/2019","1967","H BOAT","GROOP HANS","BOTNIA MARINE","n/a","745.4"
"40","EST","EST00000998","Kuu","EST738","Club","30/11/2019","1979","MAXI 84",,,"n/a","767.3"
"41","EST","EST00000997","ÖÖSORR","EST730","Club","30/11/2019","1984","POLARIS",,"SET","n/a","717.9"
"42","EST","EST00000996","ELLI","EST728","Club","30/11/2019","2000","DELPHIA 37","SKRZAT ANDREJ","DELPHIA YACHTS","n/a","634.9"
"43","EST","EST00000995","New Deal","EST725","Club","30/11/2019","1981","MAXI MIXER 35","PETTERSON PELLE","MAXI","n/a","683.8"
"44","EST","EST00000994","Miki","EST724","Club","30/11/2019","2015","BAVARIA EASY 9.7",,"BAVARIA YACHTS","n/a","729.7"
"45","EST","EST00000993","Edel Weiss","EST723","Club","30/11/2019","1981","FENIX",,"ROOTSI","n/a","773.1"
"46","EST","EST00000992","CHILI","EST718","Club","30/11/2019","2008","MAK SEVEN","GONCIARZ LESCEK","YACHT SERVICE AB","n/a","671.2"
"47","EST","EST00000991","Valentina","EST716","Club","30/11/2019",,"BAVARIA 32",,"BAVARIA YACHTS","n/a","704.3"
"48","EST","EST00000990","ETHEL","EST712","Club","30/11/2019","1981","FINN EXPRESS 83","STILL EIVIND","NYKRA","n/a","762.7"
"49","EST","EST00000989","SUGAR 2","EST-711","Club","30/11/2019","2010","NAUTILUS MARINA 38","COSSUTTI MAURIZIO","NAUTILUS MARINE","n/a","600.2"
"50","EST","EST00000988","BLUE LARK","EST708","Club","30/11/2019","2001","FIRST 36.7",,"BENETEAU","n/a","624.5"
"51","EST","EST00000987","Credit 24 Reval Cafe","EST 703","Club","30/11/2019","2011","SALONA 38","JAKOPIN & JAKOPIN","AD YACHTS","n/a","600.3"
"52","EST","EST00000986","HELIN","EST700","Club","30/11/2019","1999","CROSS 31",,"RIDAS YACHTS","n/a","657.2"
"53","EST","EST00000985","WENNA","EST698","Club","30/11/2019","1974","BECKER 27",,"BK MARINE","n/a","785.7"
"54","EST","EST00000984","POEEZIA","EST692","Club","30/11/2019","1967","INT. 8M","SUNDEN TORD","MARIEHOLM BRUK","n/a","820.0"
"55","EST","EST00000983","MARY LOU","EST688","Club","30/11/2019","1969","RJ 85",,"JACOBSSON","n/a","767.2"
"56","EST","EST00000982","KHERPI","EST684","Club","30/11/2019","1972","NARDUS 92",,"JOHANSEN ROBERT","n/a","739.4"
"57","EST","EST00000981","Christlyn","EST680","Club","30/11/2019","2009","HANSE 325",,"HANSE YACHTS","n/a","699.1"
"58","EST","EST00000980","VESIKAAR","EST 678","Club","30/11/2019","2009","T 34 (2009)","LOSTUZZI MARCO","T-YACHTS","n/a","629.5"
"59","EST","EST00000979","SARAH-MEE 2","EST661","Club","30/11/2019","2002","SUN ODYSSEY 32",,"JEANNEAU","n/a","712.3"
"60","EST","EST00000978","KRISTI","EST66","Club","30/11/2019","1979","WESTERLY FULMAR 32","DUBOIS EDWARD","WESTERLY MARINE","n/a","702.8"
"61","EST","EST00000977","KARINA II","EST659","Club","30/11/2019","1963","VINDO 30",,"NOTESUND VARV","n/a","812.2"
"62","EST","EST00000976","PÕRGATAJA","EST647","Club","30/11/2019","2006","ELAN 340","HUMPHREYS","ELAN YACHTS","n/a","641.4"
"63","EST","EST00000975","VINDÖGA","EST640","Club","30/11/2019","1963","VINDO 30",,"NOTESUND VARV","n/a","799.3"
"64","EST","EST00000974","GEMMA","EST637","Club","30/11/2019","1984","POLARIS",,"SET","n/a","719.1"
"65","EST","EST00000973","KRISTEL","EST635","Club","30/11/2019","2007","DUFOUR 325 GL",,"DUFOUR","n/a","712.4"
"66","EST","EST00000972","CHERIE","EST633","Club","30/11/2019","2009","FIRST 35",,"BENETEAU","n/a","630.2"
"67","EST","EST00000971","MASU","EST632","Club","30/11/2019","2004","X-34",,"X-YACHTS","n/a","635.8"
"68","EST","EST00000970","MATILDA","EST631","Club","30/11/2019","2006","ELAN 340","HUMPHREYS","ELAN YACHTS","n/a","647.1"
"69","EST","EST00000969","ELISE","EST629","Club","30/11/2019","1982","RB 93",,"KULLA MARIN","n/a","701.6"
"70","EST","EST00000968","THALEIA","EST627","Club","30/11/2019","2000","GRAND SOLEIL 40",,"DEL PARDO","n/a","614.2"
"71","EST","EST00000967","BERTA","EST619","Club","30/11/2019","2007","ELAN 380","HUMPHREYS","ELAN YACHTS","n/a","611.9"
"72","EST","EST00000966","St. Iv","EST617","Club","30/11/2019","1990","CONRAD 1200",,"CONRAD","n/a","643.7"
"73","EST","EST00000965","Wesilind","EST583","Club","30/11/2019","1993","ELAN 344 IMPRESSION",,"ELAN YACHTS","n/a","729.0"
"74","EST","EST00000964","AURORA","EST575","Club","30/11/2019","1968","COMPIS 28",,"KARLSTAD","n/a","730.9"
"75","EST","EST00000963","BLACK BIRD","EST574","Club","30/11/2019","1976","BIRDIE 24","BECKER HARRY",,"n/a","782.8"
"76","EST","EST00000962","FREYA","EST571","Club","30/11/2019","2001","FIRST 36.7",,"BENETEAU","n/a","628.3"
"77","EST","EST00000961","Foca","EST570","Club","30/11/2019","1995","POGO 650",,"POGO STRUCTURES","n/a","636.2"
"78","EST","EST00000960","Pinta","EST57","Club","30/11/2019","1975","TAURUS","GOGOLKEVICH","TELIGA L","n/a","704.1"
"79","EST","EST00000959","Lagle III","EST554","Club","30/11/2019","1981","FINN EXPRESS 83","STILL EIVIND",,"n/a","744.9"
"80","EST","EST00000958","DEJA VU","EST542","Club","30/11/2019","2016","DUFOUR 382 GL","FELCI","DUFOUR","n/a","669.6"
"81","EST","EST00000957","RAMONA","EST536","Club","30/11/2019","2005","DUFOUR 365","FELCI","DUFOUR","n/a","753.0"
"82","EST","EST00000956","ADVENTURE","EST533","Club","30/11/2019","2001","FIRST 36.7","FARR YACHT DESIGN","BENETEAU","n/a","627.6"
"83","EST","EST00000955","ITI","EST53","Club","30/11/2019","2011","BAVARIA 33","JAKOPIN & JAKOPIN","BAVARIA YACHTS","n/a","673.3"
"84","EST","EST00000954","Sinilind","EST520","Club","30/11/2019","1993","BAVARIA 33","JAKOPIN & JAKOPIN","BAVARIA YACHTS","n/a","670.9"
"85","EST","EST00000953","NELE","EST51","Club","30/11/2019","1963","L 6",,"VCSPS","n/a","677.5"
"86","EST","EST00000952","FRANZISKA","EST493","Club","30/11/2019","2002","BAVARIA 36 CRUISER",,"BAVARIA YACHTS","n/a","648.5"
"87","EST","EST00000951","WINDWALKER","EST479","Club","30/11/2019","1996","BAVARIA 36 CRUISER",,"BAVARIA YACHTS","n/a","689.0"
"88","EST","EST00000950","SYLVIA","EST478","Club","30/11/2019","2006","GRAND SOLEIL 43",,"DEL PARDO","n/a","621.5"
"89","EST","EST00000949","ADELE","EST467","Club","30/11/2019","2005","FIRST 34.7",,"BENETEAU","n/a","647.4"
"90","EST","EST00000948","JAZZ","EST465","Club","30/11/2019","2005","FIRST 34.7",,"BENETEAU","n/a","645.5"
"91","EST","EST00000947","KATARINA JEE","EST464","Club","30/11/2019","2005","FIRST 34.7",,"BENETEAU","n/a","646.4"
"92","EST","EST00000946","MATILDA 3","EST462","Club","30/11/2019","2005","FIRST 34.7",,"BENETEAU","n/a","644.1"
"93","EST","EST00000945","LOTE","EST460","Club","30/11/2019","1968","COMPIS 28",,"BJASTA","n/a","740.4"
"94","EST","EST00000944","RED HOT","EST453","Club","30/11/2019","1991","JEANNEAU 35 OD",,"JEANNEAU","n/a","610.6"
"95","EST","EST00000943","MERCURIUS","EST45","Club","30/11/2019","1972","CARTER 30","CARTER DICK","TELIGA L","n/a","727.4"
"96","EST","EST00000942","LA FOLIE","EST438","Club","30/11/2019","1979","COMFORT 26","ALBINSSON","COMFORT YACHTS","n/a","725.5"
"97","EST","EST00000941","JULECHKA","EST437","Club","30/11/2019","1969","RJ 85",,"JACOBSSON","n/a","754.2"
"98","EST","EST00000940","Little My","EST431","Club","30/11/2019","1993","APHRODITE 22",,,"n/a","798.4"
"99","EST","EST00000939","MARIA","EST43","Club","30/11/2019","1972","CARTER 30",,"TELIGA L","n/a","734.3"
"100","EST","EST00000938","Olõ-iq Kipõt","EST429","Club","30/11/2019","1969","ROCK 20",,"BIRKA MARINE","n/a","821.1"
"101","EST","EST00000937","Dolly","EST427","Club","30/11/2019","1970","OHLSON 29",,"ARTECNO","n/a","779.2"
"102","EST","EST00000936","HOT","EST418","Club","30/11/2019","1986","YAMAHA 25 ML",,"YAMAHA","n/a","761.6"
"103","EST","EST00000935","DIWEISS","EST415","Club","30/11/2019","2005","BAVARIA 35 MATCH","JAKOPIN & JAKOPIN","BAVARIA YACHTS","n/a","625.9"
"104","EST","EST00000934","ESTELLE","EST413","Club","30/11/2019","1978","ALBIN CIRRUS 7.8","NORLIN PETER","ALBIN MARINE","n/a","773.9"
"105","EST","EST00000933","TUULE","EST408","Club","30/11/2019","2004","FIRST 44.7","FARR YACHT DESIGN","BENETEAU","n/a","574.5"
"106","EST","EST00000932","PÕHJATÄHT","EST404","Club","30/11/2019","2005","BAVARIA 30","JAKOPIN & JAKOPIN","BAVARIA YACHTS","n/a","683.1"
"107","EST","EST00000931","MERION","EST400","Club","30/11/2019","2003","ARCHAMBAULT A40",,"ARCHAMBAULT","n/a","573.4"
"108","EST","EST00000930","Tuuslar","EST4","Club","30/11/2019","1972","CARTER 30","CARTER DICK",,"n/a","728.7"
"109","EST","EST00000929","HELENA","EST395","Club","30/11/2019","2004","BAVARIA 35 MATCH","JAKOPIN & JAKOPIN","BAVARIA YACHTS","n/a","619.4"
"110","EST","EST00000928","SALME-AUGUSTE","EST393","Club","30/11/2019","1977","GRANADA 27","KJAERULFF JAN / ELVSTROM P","GRANADA YACHTS","n/a","757.4"
"111","EST","EST00000927","SANTA MARIA","EST386","Club","30/11/2019","2005","BRIIS 38","JAKOVLEV B","MASTER YACHT INT","n/a","592.6"
"112","EST","EST00000926","Amserv Toyota ST","EST379","Club","30/11/2019","2001","FIRST 36.7",,"BENETEAU","n/a","613.8"
"113","EST","EST00000925","CENTAUR","EST371","Club","30/11/2019","1998","FIRST 31.7","FINOT","BENETEAU","n/a","670.4"
"114","EST","EST00000924","URD","EST370","Club","30/11/2019","1974","COMFORT 30","ALBINSSON","COMFORT YACHTS","n/a","748.6"
"115","EST","EST00000923","MEERI","EST355","Club","30/11/2019","1971","MAXI 77",,"PETTERSSON PELE","n/a","774.6"
"116","EST","EST00000922","VIIA","EST351","Club","30/11/2019","1972","MURENA 30","SODERGREN HAKAN","BOOTSMAN SUNSAIL","n/a","722.4"
"117","EST","EST00000921","NORALII","EST345","Club","30/11/2019","1997","RIDAS 35",,"RIDAS YACHTS","n/a","645.5"
"118","EST","EST00000920","METTE","EST343","Club","30/11/2019","1981","FENIX","PETTERSON PELLE","PETTERSSON PELE","n/a","764.6"
"119","EST","EST00000919","SEABIRD","EST337","Club","30/11/2019","1998","FIRST 31.7","FINOT","BENETEAU","n/a","671.5"
"120","EST","EST00000918","MIA","EST330","Club","30/11/2019","2001","GRAND SURPRISE 31",,"ARCHAMBAULT","n/a","612.4"
"121","EST","EST00000917","Ragamuffin","EST326","Club","30/11/2019","1978","ALBIN EXPRESS","NORLIN PETER","ALBIN MARINE","n/a","723.6"
"122","EST","EST00000916","TESSA","EST324","Club","30/11/2019","1997","RIDAS 35",,"RIDAS YACHTS","n/a","643.8"
"123","EST","EST00000915","East Wind","EST320","Club","30/11/2019","1968","COMPIS 28",,"SCAN YACHTS","n/a","743.4"
"124","EST","EST00000914","VENUS","EST319","Club","30/11/2019","1997","RIDAS 35",,"RIDAS YACHTS","n/a","646.8"
"125","EST","EST00000913","SINILIND","EST309","Club","30/11/2019","1969","ROCK 20",,"BIRKA MARINE","n/a","816.0"
"126","EST","EST00000912","NAUTILUS","EST305","Club","30/11/2019","2003","FIRST CLASS 7.5","FINOT","BENETEAU","n/a","626.3"
"127","EST","EST00000911","AUGUST","EST301","Club","30/11/2019","2008","SUN ODYSSEY 30 I","LOMBARD MARC","JEANNEAU","n/a","714.1"
"128","EST","EST00000910","LADY BIRD","EST299","Club","30/11/2019","2001","AKTON 395","LUTRA","AKTON YACHTS","n/a","565.9"
"129","EST","EST00000909","BRIGITTA","EST295","Club","30/11/2019","2001","CROSS 31",,"RIDAS YACHTS","n/a","660.5"
"130","EST","EST00000908","KAIJA","EST29","Club","30/11/2019","1978","OPTY 71",,"TELIGA L","n/a","776.5"
"131","EST","EST00000907","LUST","EST284","Club","30/11/2019","1969","RJ 85",,"JACOBSSON","n/a","749.2"
"132","EST","EST00000906","GEORG","EST278","Club","30/11/2019","1994","X-332","JEPPESEN NIELS","X-YACHTS","n/a","652.8"
"133","EST","EST00000905","Merihunt","EST270","Club","30/11/2019","1979","X-79","JEPPESEN NIELS","X-YACHTS","n/a","699.6"
"134","EST","EST00000904","CHANTAL","EST267","Club","30/11/2019","2000","MANNERBERG 31",,"RAJAKALLIO","n/a","640.3"
"135","EST","EST00000903","VIPLALA","EST262","Club","30/11/2019","1978","ALBIN CIRRUS 7.8","NORLIN PETER","ALBIN MARINE","n/a","770.2"
"136","EST","EST00000902","Sly","EST248","Club","30/11/2019","1989","X-3/4 TON","JEPPESEN NIELS","X-YACHTS","n/a","638.6"
"137","EST","EST00000901","ALLEGRO","EST243","Club","30/11/2019","1967","INT. 8M",,"MARIEHOLM BRUK","n/a","814.9"
"138","EST","EST00000900","LEILA","EST242","Club","30/11/2019","1984","POLARIS",,"SET","n/a","723.2"
"139","EST","EST00000899","ANETE","EST241","Club","30/11/2019","1978","ALBIN CIRRUS 7.8","NORLIN PETER",,"n/a","776.5"
"140","EST","EST00000898","Pilleriin","EST24","Club","30/11/2019","1984","POLARIS",,,"n/a","720.2"
"141","EST","EST00000897","FANATIC","EST239","Club","30/11/2019","1997","GUYLINE 355",,"GLOBOTRON","n/a","639.4"
"142","EST","EST00000896","ELEVANTS","EST220","Club","30/11/2019","1968","COMPIS 28","ANDERSSON BERNT","COMPISBOTAR","n/a","740.9"
"143","EST","EST00000895","Ex- Lady","EST216","Club","30/11/2019","1980","X-95",,"X-YACHTS","n/a","687.4"
"144","EST","EST00000894","TUULELIND","EST209","Club","30/11/2019","2010","VARIANTA 44","JUDEL FRIEDRICH / VROELIJK ROLF","HANSE YACHTS","n/a","588.4"
"145","EST","EST00000893","ERNA","EST207","Club","30/11/2019","1963","L 6",,"VSPS","n/a","675.8"
"146","EST","EST00000892","TEMPER","EST188","Club","30/11/2019","1980","FINNFLYER 31",,"POLAR YACHTS","n/a","688.1"
"147","EST","EST00000891","KADRI","EST185","Club","30/11/2019","1978","CONRAD 25","PETERSON DOUG","CONRAD","n/a","733.9"
"148","EST","EST00000890","QUEEN ANN","EST178","Club","30/11/2019","2007","OCEANIS 43",,"BENETEAU","n/a","676.7"
"149","EST","EST00000889","FIIA","EST177","Club","30/11/2019","1974","KOMPROMISS W30","WALLIN J","PITEA","n/a","698.3"
"150","EST","EST00000888","CASSANDRA","EST166","Club","30/11/2019","2005","FIRST 34.7",,"BENETEAU","n/a","642.7"
"151","EST","EST00000887","VESILEENU","EST157","Club","30/11/2019","1984","POLARIS",,"SET","n/a","718.9"
"152","EST","EST00000886","ORION","EST156","Club","30/11/2019","1977","ORION 20",,"CONRAD","n/a","888.5"
"153","EST","EST00000885","LILY","EST136","Club","30/11/2019","2007","BAVARIA 34",,,"n/a","683.7"
"154","EST","EST00000884","VIGURPILT","est134","Club","30/11/2019","1984","POLARIS",,,"n/a","724.6"
"155","EST","EST00000883","DOLPHI","EST122","Club","30/11/2019","1998","OCEANIS 311","FINOT","BENETEAU","n/a","675.4"
"156","EST","EST00000882","RIIN","EST103","Club","30/11/2019","1976","APHRODITE 30",,"BRUFJORDES MARIN","n/a","744.0"
"157","EST","EST00000881","LINDA","EST1","Club","30/11/2019","1972","CONRAD 54",,"YACHTOVA, GDANSK","n/a","585.9"
"158","EST","EST00000880","MERION-X","EST 710","Club","30/11/2019","2010","XP-44","JEPPESEN NIELS","X-YACHTS","n/a","552.5"
"159","EST","EST00000879","TEMPER","EST-188","Club","30/11/2019","1983","FINNFLYER 31","STILL EIVIND","POLAR YACHTS","n/a","682.9"
"160","EST","EST00000878","MAORI","EST672","OD/International","30/11/2019","1997","PLATU 25 OD","FARR YACHT DESIGN","BENETEAU","n/a","659.3"
"161","EST","EST00000877","VANISHING POINT","EST31","OD/Club","30/11/2019","1985","X-99","JEPPESEN NIELS","X-YACHTS","n/a","621.4"
"162","EST","EST00000866","MY-CAR","EST 535","Club","23/09/2019","2005","X-35 OD","JEPPESEN NIELS","X-YACHTS","n/a","614.9"
"163","EST","EST00000865","SUGAR","EST-774","Club","15/09/2019","2014","ITALIA 9.98 F","POLLI","ITALIA YACHTS","n/a","617.2"
"164","EST","EST00000864","WIZARD","EST 745","Club","15/09/2019","2009","FIRST 35","FARR YACHT DESIGN","BENETEAU","n/a","628.6"
"165","EST","EST00000863","SUGAR 2","EST-711","Club","06/09/2019","2010","NAUTILUS MARINA 38","COSSUTTI MAURIZIO","NAUTILUS MARINE","n/a","600.2"
"166","EST","EST00000862","Matilda 4","EST-112","Club","05/09/2019","2015","J 112","JOHNSTONE","J BOATS","n/a","596.8"
"167","EST","EST00000856","FORTE","EST 475","Club","25/08/2019","2006","X-41 OD","JEPPESEN NIELS","X-YACHTS","n/a","570.3"
"168","EST","EST00000855","POSTIMEES SAILING TEAM","EST 850","Club","25/08/2019","2018","ONE OFF","CYD","RIDAS YACHTS","n/a","601.9"
"169","EST","EST00000853","PORT ARTUR","EST 31","Club","21/08/2019","1985","X-99","JEPPESEN NIELS","X-YACHTS","n/a","649.9"
"170","EST","EST00000841","AMSERV TOYOTA ST","EST 379","International","13/08/2019","2001","FIRST 36.7","FARR YACHT DESIGN","BENETEAU","n/a","618.4"
"171","EST","EST00000822","OLYMPIC","EST 463","International","31/07/2019","2006","X-41 OD","JEPPESEN NIELS","X-YACHTS","n/a","572.0"
"172","EST","EST00000819","JAZZ","EST 465","International","31/07/2019","2005","FIRST 34.7","FARR YACHT DESIGN","BENETEAU","n/a","640.1"
"173","EST","EST00000814","ADELE","EST 467","International","30/07/2019","2005","FIRST 34.7","FARR YACHT DESIGN","BENETEAU","n/a","642.5"
"174","EST","EST00000806","JÄÄLIND","EST 990","Club","29/07/2019","1985","X-99","JEPPESEN NIELS","X-YACHTS","n/a","622.7"
"175","EST","EST00000805","KATARIINA II","EST 646","International","29/07/2019","2009","ARCONA 340","QUIBERG STEFAN","ARCONA YACHTS","n/a","618.2"
"176","EST","EST00000802","DIRECTO","EST 998","International","28/07/2019","2014","ITALIA 9.98 F","POLLI","ITALIA YACHTS","n/a","625.2"
"177","EST","EST00000789","KATARIINA II","EST 949","International","27/07/2019","2017","ONE OFF","COSSUTTI MAURIZIO","RIDAS YACHTS","n/a","596.7"
"178","EST","EST00000788","PREMIUM","EST 499","International","27/07/2019","2006","X-41 OD","JEPPESEN NIELS","X-YACHTS","n/a","562.7"
"179","EST","EST00000745","VESILEENU","EST 157","Club","04/07/2019","1984","POLARIS","SET","SET","n/a","711.3"
"180","EST","EST00000706","TUULE","EST 408","Club","01/07/2019","2003","FIRST 44.7","FARR YACHT DESIGN","BENETEAU","n/a","573.6"
"181","EST","EST00000688","MINNI","EST 50","International","24/06/2019","2005","X-35 OD","JEPPESEN NIELS","X-YACHTS","n/a","609.5"
"182","EST","EST00000687","ADVENTURE","EST 533","Club","20/06/2019","2001","FIRST 36.7","FARR YACHT DESIGN","BENETEAU","n/a","640.7"
"183","EST","EST00000671","KATARINA JEE","EST 464","Club","20/06/2019","2005","FIRST 34.7","FARR YACHT DESIGN","BENETEAU","n/a","644.7"
"184","EST","EST00000663","MASU","EST 632","Club","18/06/2019","2007","X-34","JEPPESEN NIELS","X-YACHTS","n/a","645.4"
"185","EST","EST00000661","Credit 24 Reval Cafe","EST 703","International","18/06/2019","2011","SALONA 38","JAKOPIN & JAKOPIN","AD YACHTS","n/a","600.3"
"186","EST","EST00000656","LIZA 1","EST 734","Club","12/06/2019","1978","EXTRA PAULETTE","NIVELT BERNARD",,"n/a","744.4"
"187","EST","EST00000655","BLUE LARK","EST 708","Club","11/06/2019","2001","FIRST 36.7","FARR YACHT DESIGN","BENETEAU","n/a","626.8"
"188","EST","EST00000647","LAGLE III","EST 554","Club","10/06/2019","1981","FINN EXPRESS 83","STILL EIVIND","NYKRA","n/a","746.2"
"189","EST","EST00000627","SINILIND","EST 520","Club","06/06/2019","1993","BAVARIA 33",,"BAVARIA YACHTS","n/a","673.4"
"190","EST","EST00000605","FURIOSA","EST 999","International","31/05/2019","2004","COOKSON 50","FARR YACHT DESIGN","COOKSON BOATS","n/a","458.5"
"191","EST","EST00000604","LEILA","EST 242","Club","30/05/2019","1984","POLARIS","SET","SET","n/a","716.1"
"192","EST","EST00000603","Technonicol","EST 615","International","29/05/2019","2006","X-41 OD","JEPPESEN NIELS","X-YACHTS","n/a","565.1"
"193","EST","EST00000587","WindWalker","EST479","Club","23/05/2019","2002","BAVARIA 37",,"BAVARIA YACHTS","n/a","668.2"
"194","EST","EST00000584","GULA ANKAN","EST 275","Club","23/05/2019","1972","MURENA 30","SODERGREN HAKAN","BOATSMAN SUNSAIL","n/a","724.5"
"195","EST","EST00000583","Take Off","EST 433","Club","23/05/2019","2007","ELAN 410","HUMPHREYS","ELAN YACHTS","n/a","587.2"
"196","EST","EST00000564","RIIN","EST 103","Club","21/05/2019","1976","APHRODITE 30",,,"n/a","733.8"
"197","EST","EST00000539","Matilda 3","EST 462","Club","13/05/2019","2005","FIRST 34.7","FARR YACHT DESIGN","BENETEAU","n/a","641.4"
"198","EST","EST00000525","Cassandra","EST 166","International","09/05/2019","2005","FIRST 34.7","FARR YACHT DESIGN","FARR YD","n/a","648.8"
"199","EST","EST00000511","SILVA","EST 407","Club","30/04/2019","2001","FIRST 36.7","FARR YACHT DESIGN","BENETEAU","n/a","629.6"
"200","EST","EST00000510","EVELYN III","EST 477","Club","30/04/2019","2005","FIRST 34.7","FARR YACHT DESIGN","BENETEAU","n/a","648.8"
"201","EST","EST00000508","VESIKAAR","EST 678","Club","30/04/2019","2009","T 34 (2009)","LOSTUZZI MARCO","T-YACHTS","n/a","629.5"
"202","EST","EST00000495","FREYA","EST 571","Club","25/04/2019","2001","FIRST 36.7","FARR YACHT DESIGN","BENETEAU","n/a","630.3"
